image_id,label,image_path,parent_id,pixel_bounds
patch-1288-2576-1380-2668-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1288-2576-1380-2668-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1288, 2576, 1380, 2668)"
patch-1288-2760-1380-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1288-2760-1380-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1288, 2760, 1380, 2852)"
patch-1288-2852-1380-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1288-2852-1380-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1288, 2852, 1380, 2944)"
patch-1380-0-1472-92-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-0-1472-92-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 0, 1472, 92)"
patch-1380-92-1472-184-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-92-1472-184-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 92, 1472, 184)"
patch-1380-184-1472-276-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-184-1472-276-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 184, 1472, 276)"
patch-1380-276-1472-368-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-276-1472-368-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 276, 1472, 368)"
patch-1380-368-1472-460-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-368-1472-460-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 368, 1472, 460)"
patch-1380-460-1472-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-460-1472-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 460, 1472, 552)"
patch-1380-552-1472-644-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-552-1472-644-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 552, 1472, 644)"
patch-1380-644-1472-736-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-644-1472-736-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 644, 1472, 736)"
patch-1380-920-1472-1012-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-920-1472-1012-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 920, 1472, 1012)"
patch-1380-1012-1472-1104-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-1012-1472-1104-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 1012, 1472, 1104)"
patch-1380-1104-1472-1196-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-1104-1472-1196-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 1104, 1472, 1196)"
patch-1380-1380-1472-1472-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-1380-1472-1472-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 1380, 1472, 1472)"
patch-1380-1656-1472-1748-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-1656-1472-1748-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 1656, 1472, 1748)"
patch-1380-1840-1472-1932-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-1840-1472-1932-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 1840, 1472, 1932)"
patch-1380-2392-1472-2484-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-2392-1472-2484-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 2392, 1472, 2484)"
patch-1380-2668-1472-2760-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-2668-1472-2760-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 2668, 1472, 2760)"
patch-1380-2760-1472-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-2760-1472-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 2760, 1472, 2852)"
patch-1380-2852-1472-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1380-2852-1472-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1380, 2852, 1472, 2944)"
patch-1472-276-1564-368-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-276-1564-368-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 276, 1564, 368)"
patch-1472-368-1564-460-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-368-1564-460-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 368, 1564, 460)"
patch-1472-460-1564-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-460-1564-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 460, 1564, 552)"
patch-1472-552-1564-644-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-552-1564-644-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 552, 1564, 644)"
patch-1472-644-1564-736-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-644-1564-736-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 644, 1564, 736)"
patch-1472-736-1564-828-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-736-1564-828-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 736, 1564, 828)"
patch-1472-828-1564-920-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-828-1564-920-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 828, 1564, 920)"
patch-1472-920-1564-1012-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-920-1564-1012-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 920, 1564, 1012)"
patch-1472-1012-1564-1104-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-1012-1564-1104-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 1012, 1564, 1104)"
patch-1472-1104-1564-1196-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-1104-1564-1196-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 1104, 1564, 1196)"
patch-1472-1564-1564-1656-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-1564-1564-1656-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 1564, 1564, 1656)"
patch-1472-1932-1564-2024-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-1932-1564-2024-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 1932, 1564, 2024)"
patch-1472-2024-1564-2116-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-2024-1564-2116-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 2024, 1564, 2116)"
patch-1472-2576-1564-2668-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-2576-1564-2668-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 2576, 1564, 2668)"
patch-1472-2760-1564-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-2760-1564-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 2760, 1564, 2852)"
patch-1472-2852-1564-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1472-2852-1564-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1472, 2852, 1564, 2944)"
patch-1564-460-1656-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-460-1656-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 460, 1656, 552)"
patch-1564-552-1656-644-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-552-1656-644-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 552, 1656, 644)"
patch-1564-644-1656-736-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-644-1656-736-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 644, 1656, 736)"
patch-1564-736-1656-828-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-736-1656-828-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 736, 1656, 828)"
patch-1564-828-1656-920-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-828-1656-920-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 828, 1656, 920)"
patch-1564-920-1656-1012-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-920-1656-1012-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 920, 1656, 1012)"
patch-1564-1012-1656-1104-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-1012-1656-1104-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 1012, 1656, 1104)"
patch-1564-1104-1656-1196-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-1104-1656-1196-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 1104, 1656, 1196)"
patch-1564-1564-1656-1656-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-1564-1656-1656-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 1564, 1656, 1656)"
patch-1564-1656-1656-1748-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-1656-1656-1748-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 1656, 1656, 1748)"
patch-1564-1748-1656-1840-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-1748-1656-1840-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 1748, 1656, 1840)"
patch-1564-1932-1656-2024-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-1932-1656-2024-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 1932, 1656, 2024)"
patch-1564-2116-1656-2208-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-2116-1656-2208-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 2116, 1656, 2208)"
patch-1564-2208-1656-2300-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-2208-1656-2300-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 2208, 1656, 2300)"
patch-1564-2300-1656-2392-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-2300-1656-2392-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 2300, 1656, 2392)"
patch-1564-2484-1656-2576-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-2484-1656-2576-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 2484, 1656, 2576)"
patch-1564-2668-1656-2760-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-2668-1656-2760-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 2668, 1656, 2760)"
patch-1564-2760-1656-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-2760-1656-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 2760, 1656, 2852)"
patch-1564-2852-1656-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1564-2852-1656-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1564, 2852, 1656, 2944)"
patch-1656-460-1748-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-460-1748-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 460, 1748, 552)"
patch-1656-552-1748-644-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-552-1748-644-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 552, 1748, 644)"
patch-1656-644-1748-736-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-644-1748-736-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 644, 1748, 736)"
patch-1656-736-1748-828-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-736-1748-828-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 736, 1748, 828)"
patch-1656-828-1748-920-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-828-1748-920-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 828, 1748, 920)"
patch-1656-920-1748-1012-#sheet_0422_LEYDEN_1876_georef.tif#.png,building_blocks,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-920-1748-1012-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 920, 1748, 1012)"
patch-1656-1012-1748-1104-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-1012-1748-1104-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 1012, 1748, 1104)"
patch-1656-1472-1748-1564-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-1472-1748-1564-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 1472, 1748, 1564)"
patch-1656-1840-1748-1932-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-1840-1748-1932-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 1840, 1748, 1932)"
patch-1656-2116-1748-2208-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-2116-1748-2208-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 2116, 1748, 2208)"
patch-1656-2300-1748-2392-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-2300-1748-2392-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 2300, 1748, 2392)"
patch-1656-2392-1748-2484-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-2392-1748-2484-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 2392, 1748, 2484)"
patch-1656-2484-1748-2576-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-2484-1748-2576-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 2484, 1748, 2576)"
patch-1656-2576-1748-2668-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-2576-1748-2668-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 2576, 1748, 2668)"
patch-1656-2668-1748-2760-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-2668-1748-2760-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 2668, 1748, 2760)"
patch-1656-2760-1748-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-2760-1748-2852-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 2760, 1748, 2852)"
patch-1656-2852-1748-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1656-2852-1748-2944-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1656, 2852, 1748, 2944)"
patch-1748-368-1840-460-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1748-368-1840-460-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1748, 368, 1840, 460)"
patch-1748-460-1840-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,individual_buildings,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1748-460-1840-552-#sheet_0422_LEYDEN_1876_georef.tif#.png,sheet_0422_LEYDEN_1876_georef.tif,"(1748, 460, 1840, 552)"
